detector,target_group,alpha_vulnerable,alpha_safe,method,max_relative_violation,vulnerable_violation,safe_violation,singleton_coverage,review_load
hashing,ghostpdl,0.05,0.05,entropy_matched_unweighted_mondrian,1.6055045871559632,0.0802752293577981,0.00016617790811338,0.2871024734982332,0.7128975265017667
hashing,ghostpdl,0.05,0.05,estimated_weight_no_gate_clip_10,1.055045871559633,0.0527522935779816,0.0,0.20954063604240275,0.7904593639575972
hashing,ghostpdl,0.05,0.05,estimated_weight_no_gate_clip_20,0.22752293577981647,0.0113761467889908,0.0,0.17544169611307417,0.8245583038869257
hashing,ghostpdl,0.05,0.05,estimated_weight_no_gate_clip_50,0.4311926605504587,0.021559633027522902,0.0,0.19611307420494695,0.803886925795053
hashing,ghostpdl,0.05,0.05,forced_argmax,8.284403669724771,0.41422018348623857,0.21256109481915927,1.0,0.0
hashing,ghostpdl,0.05,0.05,msp_matched_unweighted_mondrian,1.6055045871559632,0.0802752293577981,0.00016617790811338,0.2871024734982332,0.7128975265017667
hashing,ghostpdl,0.05,0.05,msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.05,pooled_split_conformal,1.715596330275229,0.0857798165137614,0.00111436950146626,0.31254416961130743,0.6874558303886926
hashing,ghostpdl,0.05,0.05,prom_derived_aps,0.0,0.0,0.0,0.05865724381625437,0.9413427561837455
hashing,ghostpdl,0.05,0.05,prom_derived_lac,1.715596330275229,0.0857798165137614,0.00111436950146626,0.31254416961130743,0.6874558303886926
hashing,ghostpdl,0.05,0.05,prom_derived_raps,0.0,0.0,0.0,0.0563604240282685,0.9436395759717314
hashing,ghostpdl,0.05,0.05,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.05,prom_derived_union,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.05,temperature_msp_matched_unweighted_mondrian,1.6055045871559632,0.0802752293577981,0.00016617790811338,0.2871024734982332,0.7128975265017667
hashing,ghostpdl,0.05,0.05,temperature_msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.05,unweighted_mondrian,1.5321100917431192,0.0766055045871559,0.00111436950146626,0.2871024734982332,0.7128975265017667
hashing,ghostpdl,0.05,0.05,vultriage_ess_only_clip_10,1.055045871559633,0.0527522935779816,0.0,0.20954063604240275,0.7904593639575972
hashing,ghostpdl,0.05,0.05,vultriage_ess_only_clip_20,0.22752293577981647,0.0113761467889908,0.0,0.17544169611307417,0.8245583038869257
hashing,ghostpdl,0.05,0.05,vultriage_ess_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.05,vultriage_full_gate_clip_10,1.055045871559633,0.0527522935779816,0.0,0.20954063604240275,0.7904593639575972
hashing,ghostpdl,0.05,0.05,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.05,vultriage_full_gate_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.05,vultriage_infinity_only_clip_10,1.055045871559633,0.0527522935779816,0.0,0.20954063604240275,0.7904593639575972
hashing,ghostpdl,0.05,0.05,vultriage_infinity_only_clip_20,0.22752293577981647,0.0113761467889908,0.0,0.17544169611307417,0.8245583038869257
hashing,ghostpdl,0.05,0.05,vultriage_infinity_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.1,entropy_matched_unweighted_mondrian,2.045871559633027,0.10229357798165131,0.0,0.3613074204946996,0.6386925795053003
hashing,ghostpdl,0.05,0.1,estimated_weight_no_gate_clip_10,1.055045871559633,0.0527522935779816,0.00875855327468226,0.27862190812720844,0.7213780918727914
hashing,ghostpdl,0.05,0.1,estimated_weight_no_gate_clip_20,0.23280152815518304,0.0113761467889908,0.008758553274682281,0.246643109540636,0.7533568904593639
hashing,ghostpdl,0.05,0.1,estimated_weight_no_gate_clip_50,0.4311926605504587,0.021559633027522902,0.00875855327468226,0.2752650176678445,0.7247349823321555
hashing,ghostpdl,0.05,0.1,forced_argmax,8.284403669724771,0.41422018348623857,0.16256109481915929,1.0,0.0
hashing,ghostpdl,0.05,0.1,msp_matched_unweighted_mondrian,2.045871559633027,0.10229357798165131,0.0,0.3613074204946996,0.6386925795053003
hashing,ghostpdl,0.05,0.1,msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.1,pooled_split_conformal,1.715596330275229,0.0857798165137614,0.0,0.31254416961130743,0.6874558303886926
hashing,ghostpdl,0.05,0.1,prom_derived_aps,0.0,0.0,0.0,0.05865724381625437,0.9413427561837455
hashing,ghostpdl,0.05,0.1,prom_derived_lac,1.715596330275229,0.0857798165137614,0.0,0.31254416961130743,0.6874558303886926
hashing,ghostpdl,0.05,0.1,prom_derived_raps,0.0,0.0,0.0,0.0563604240282685,0.9436395759717314
hashing,ghostpdl,0.05,0.1,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.1,prom_derived_union,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.1,temperature_msp_matched_unweighted_mondrian,2.045871559633027,0.10229357798165131,0.0,0.3613074204946996,0.6386925795053003
hashing,ghostpdl,0.05,0.1,temperature_msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.1,unweighted_mondrian,1.5321100917431192,0.0766055045871559,0.01358748778103612,0.3613074204946996,0.6386925795053003
hashing,ghostpdl,0.05,0.1,vultriage_ess_only_clip_10,1.055045871559633,0.0527522935779816,0.00875855327468226,0.27862190812720844,0.7213780918727914
hashing,ghostpdl,0.05,0.1,vultriage_ess_only_clip_20,0.23280152815518304,0.0113761467889908,0.008758553274682281,0.246643109540636,0.7533568904593639
hashing,ghostpdl,0.05,0.1,vultriage_ess_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.1,vultriage_full_gate_clip_10,1.055045871559633,0.0527522935779816,0.00875855327468226,0.27862190812720844,0.7213780918727914
hashing,ghostpdl,0.05,0.1,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.1,vultriage_full_gate_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.1,vultriage_infinity_only_clip_10,1.055045871559633,0.0527522935779816,0.00875855327468226,0.27862190812720844,0.7213780918727914
hashing,ghostpdl,0.05,0.1,vultriage_infinity_only_clip_20,0.23280152815518304,0.0113761467889908,0.008758553274682281,0.246643109540636,0.7533568904593639
hashing,ghostpdl,0.05,0.1,vultriage_infinity_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.2,entropy_matched_unweighted_mondrian,3.1467889908256885,0.1573394495412844,0.0,0.4828621908127208,0.5171378091872791
hashing,ghostpdl,0.05,0.2,estimated_weight_no_gate_clip_10,1.055045871559633,0.0527522935779816,0.01231671554252192,0.39310954063604236,0.6068904593639577
hashing,ghostpdl,0.05,0.2,estimated_weight_no_gate_clip_20,0.24159918211412731,0.0113761467889908,0.01212121212121206,0.36113074204946993,0.6388692579505301
hashing,ghostpdl,0.05,0.2,estimated_weight_no_gate_clip_50,0.4311926605504587,0.021559633027522902,0.015640273704789782,0.3936395759717314,0.6063604240282686
hashing,ghostpdl,0.05,0.2,forced_argmax,8.284403669724771,0.41422018348623857,0.06256109481915928,1.0,0.0
hashing,ghostpdl,0.05,0.2,msp_matched_unweighted_mondrian,3.1467889908256885,0.1573394495412844,0.0,0.4828621908127208,0.5171378091872791
hashing,ghostpdl,0.05,0.2,msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.2,pooled_split_conformal,1.715596330275229,0.0857798165137614,0.0,0.31254416961130743,0.6874558303886926
hashing,ghostpdl,0.05,0.2,prom_derived_aps,0.0,0.0,0.0,0.05865724381625437,0.9413427561837455
hashing,ghostpdl,0.05,0.2,prom_derived_lac,1.715596330275229,0.0857798165137614,0.0,0.31254416961130743,0.6874558303886926
hashing,ghostpdl,0.05,0.2,prom_derived_raps,0.0,0.0,0.0,0.0563604240282685,0.9436395759717314
hashing,ghostpdl,0.05,0.2,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.2,prom_derived_union,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.2,temperature_msp_matched_unweighted_mondrian,3.1467889908256885,0.1573394495412844,0.0,0.4828621908127208,0.5171378091872791
hashing,ghostpdl,0.05,0.2,temperature_msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.2,unweighted_mondrian,1.5321100917431192,0.0766055045871559,0.024242424242424197,0.4828621908127208,0.5171378091872791
hashing,ghostpdl,0.05,0.2,vultriage_ess_only_clip_10,1.055045871559633,0.0527522935779816,0.01231671554252192,0.39310954063604236,0.6068904593639577
hashing,ghostpdl,0.05,0.2,vultriage_ess_only_clip_20,0.24159918211412731,0.0113761467889908,0.01212121212121206,0.36113074204946993,0.6388692579505301
hashing,ghostpdl,0.05,0.2,vultriage_ess_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.2,vultriage_full_gate_clip_10,1.055045871559633,0.0527522935779816,0.01231671554252192,0.39310954063604236,0.6068904593639577
hashing,ghostpdl,0.05,0.2,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.2,vultriage_full_gate_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.05,0.2,vultriage_infinity_only_clip_10,1.055045871559633,0.0527522935779816,0.01231671554252192,0.39310954063604236,0.6068904593639577
hashing,ghostpdl,0.05,0.2,vultriage_infinity_only_clip_20,0.24159918211412731,0.0113761467889908,0.01212121212121206,0.36113074204946993,0.6388692579505301
hashing,ghostpdl,0.05,0.2,vultriage_infinity_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.05,entropy_matched_unweighted_mondrian,1.0634399634103686,0.09816513761467889,0.03113391984359722,0.4586572438162544,0.5413427561837455
hashing,ghostpdl,0.1,0.05,estimated_weight_no_gate_clip_10,1.165137614678899,0.1165137614678899,0.0,0.4409893992932862,0.5590106007067137
hashing,ghostpdl,0.1,0.05,estimated_weight_no_gate_clip_20,1.055045871559633,0.10550458715596327,0.0,0.4171378091872791,0.5828621908127208
hashing,ghostpdl,0.1,0.05,estimated_weight_no_gate_clip_50,0.7981651376146789,0.07981651376146784,0.0,0.34452296819787986,0.6554770318021201
hashing,ghostpdl,0.1,0.05,forced_argmax,4.251221896383187,0.3642201834862385,0.21256109481915927,1.0,0.0
hashing,ghostpdl,0.1,0.05,msp_matched_unweighted_mondrian,1.0634399634103686,0.09816513761467889,0.03113391984359722,0.4586572438162544,0.5413427561837455
hashing,ghostpdl,0.1,0.05,msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.05,pooled_split_conformal,0.35779816513761464,0.0357798165137614,0.00111436950146626,0.31254416961130743,0.6874558303886926
hashing,ghostpdl,0.1,0.05,prom_derived_aps,0.0,0.0,0.0,0.05865724381625437,0.9413427561837455
hashing,ghostpdl,0.1,0.05,prom_derived_lac,0.35779816513761464,0.0357798165137614,0.00111436950146626,0.31254416961130743,0.6874558303886926
hashing,ghostpdl,0.1,0.05,prom_derived_raps,0.0,0.0,0.0,0.0563604240282685,0.9436395759717314
hashing,ghostpdl,0.1,0.05,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.05,prom_derived_union,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.05,temperature_msp_matched_unweighted_mondrian,1.0634399634103686,0.09816513761467889,0.03113391984359722,0.4586572438162544,0.5413427561837455
hashing,ghostpdl,0.1,0.05,temperature_msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.05,unweighted_mondrian,1.165137614678899,0.1165137614678899,0.00111436950146626,0.4586572438162544,0.5413427561837455
hashing,ghostpdl,0.1,0.05,vultriage_ess_only_clip_10,1.165137614678899,0.1165137614678899,0.0,0.4409893992932862,0.5590106007067137
hashing,ghostpdl,0.1,0.05,vultriage_ess_only_clip_20,1.055045871559633,0.10550458715596327,0.0,0.4171378091872791,0.5828621908127208
hashing,ghostpdl,0.1,0.05,vultriage_ess_only_clip_50,0.7981651376146789,0.07981651376146784,0.0,0.34452296819787986,0.6554770318021201
hashing,ghostpdl,0.1,0.05,vultriage_full_gate_clip_10,1.165137614678899,0.1165137614678899,0.0,0.4409893992932862,0.5590106007067137
hashing,ghostpdl,0.1,0.05,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.05,vultriage_full_gate_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.05,vultriage_infinity_only_clip_10,1.165137614678899,0.1165137614678899,0.0,0.4409893992932862,0.5590106007067137
hashing,ghostpdl,0.1,0.05,vultriage_infinity_only_clip_20,1.055045871559633,0.10550458715596327,0.0,0.4171378091872791,0.5828621908127208
hashing,ghostpdl,0.1,0.05,vultriage_infinity_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.1,entropy_matched_unweighted_mondrian,1.2935779816513762,0.1293577981651376,0.0049071358748777796,0.5328621908127209,0.4671378091872791
hashing,ghostpdl,0.1,0.1,estimated_weight_no_gate_clip_10,1.165137614678899,0.1165137614678899,0.00875855327468226,0.5100706713780918,0.48992932862190813
hashing,ghostpdl,0.1,0.1,estimated_weight_no_gate_clip_20,1.055045871559633,0.10550458715596327,0.008758553274682281,0.488339222614841,0.511660777385159
hashing,ghostpdl,0.1,0.1,estimated_weight_no_gate_clip_50,0.7981651376146789,0.07981651376146784,0.00875855327468226,0.42367491166077736,0.5763250883392226
hashing,ghostpdl,0.1,0.1,forced_argmax,3.642201834862386,0.3642201834862385,0.16256109481915929,1.0,0.0
hashing,ghostpdl,0.1,0.1,msp_matched_unweighted_mondrian,1.2935779816513762,0.1293577981651376,0.0049071358748777796,0.5328621908127209,0.4671378091872791
hashing,ghostpdl,0.1,0.1,msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.1,pooled_split_conformal,1.5688073394495412,0.1568807339449541,0.012414467253176877,0.5740282685512368,0.42597173144876327
hashing,ghostpdl,0.1,0.1,prom_derived_aps,0.0422018348623853,0.0042201834862385,0.0,0.19505300353356886,0.8049469964664311
hashing,ghostpdl,0.1,0.1,prom_derived_lac,1.5688073394495412,0.1568807339449541,0.012414467253176877,0.5740282685512368,0.42597173144876327
hashing,ghostpdl,0.1,0.1,prom_derived_raps,0.0422018348623853,0.0042201834862385,0.0,0.19399293286219077,0.8060070671378092
hashing,ghostpdl,0.1,0.1,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.1,prom_derived_union,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.1,temperature_msp_matched_unweighted_mondrian,1.2935779816513762,0.1293577981651376,0.0049071358748777796,0.5328621908127209,0.4671378091872791
hashing,ghostpdl,0.1,0.1,temperature_msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.1,unweighted_mondrian,1.165137614678899,0.1165137614678899,0.01358748778103612,0.5328621908127209,0.4671378091872791
hashing,ghostpdl,0.1,0.1,vultriage_ess_only_clip_10,1.165137614678899,0.1165137614678899,0.00875855327468226,0.5100706713780918,0.48992932862190813
hashing,ghostpdl,0.1,0.1,vultriage_ess_only_clip_20,1.055045871559633,0.10550458715596327,0.008758553274682281,0.488339222614841,0.511660777385159
hashing,ghostpdl,0.1,0.1,vultriage_ess_only_clip_50,0.7981651376146789,0.07981651376146784,0.00875855327468226,0.42367491166077736,0.5763250883392226
hashing,ghostpdl,0.1,0.1,vultriage_full_gate_clip_10,1.165137614678899,0.1165137614678899,0.00875855327468226,0.5100706713780918,0.48992932862190813
hashing,ghostpdl,0.1,0.1,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.1,vultriage_full_gate_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.1,vultriage_infinity_only_clip_10,1.165137614678899,0.1165137614678899,0.00875855327468226,0.5100706713780918,0.48992932862190813
hashing,ghostpdl,0.1,0.1,vultriage_infinity_only_clip_20,1.055045871559633,0.10550458715596327,0.008758553274682281,0.488339222614841,0.511660777385159
hashing,ghostpdl,0.1,0.1,vultriage_infinity_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.2,entropy_matched_unweighted_mondrian,1.9908256880733943,0.1990825688073394,0.0,0.6544169611307421,0.3455830388692579
hashing,ghostpdl,0.1,0.2,estimated_weight_no_gate_clip_10,1.165137614678899,0.1165137614678899,0.01231671554252192,0.6245583038869258,0.37544169611307415
hashing,ghostpdl,0.1,0.2,estimated_weight_no_gate_clip_20,1.055045871559633,0.10550458715596327,0.01212121212121206,0.602826855123675,0.39717314487632505
hashing,ghostpdl,0.1,0.2,estimated_weight_no_gate_clip_50,0.7981651376146789,0.07981651376146784,0.015640273704789782,0.5420494699646643,0.45795053003533565
hashing,ghostpdl,0.1,0.2,forced_argmax,3.642201834862386,0.3642201834862385,0.06256109481915928,1.0,0.0
hashing,ghostpdl,0.1,0.2,msp_matched_unweighted_mondrian,1.9908256880733943,0.1990825688073394,0.0,0.6544169611307421,0.3455830388692579
hashing,ghostpdl,0.1,0.2,msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.2,pooled_split_conformal,1.5688073394495412,0.1568807339449541,0.0,0.5740282685512368,0.42597173144876327
hashing,ghostpdl,0.1,0.2,prom_derived_aps,0.0422018348623853,0.0042201834862385,0.0,0.19505300353356886,0.8049469964664311
hashing,ghostpdl,0.1,0.2,prom_derived_lac,1.5688073394495412,0.1568807339449541,0.0,0.5740282685512368,0.42597173144876327
hashing,ghostpdl,0.1,0.2,prom_derived_raps,0.0422018348623853,0.0042201834862385,0.0,0.19399293286219077,0.8060070671378092
hashing,ghostpdl,0.1,0.2,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.2,prom_derived_union,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.2,temperature_msp_matched_unweighted_mondrian,1.9908256880733943,0.1990825688073394,0.0,0.6544169611307421,0.3455830388692579
hashing,ghostpdl,0.1,0.2,temperature_msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.2,unweighted_mondrian,1.165137614678899,0.1165137614678899,0.024242424242424197,0.6544169611307421,0.3455830388692579
hashing,ghostpdl,0.1,0.2,vultriage_ess_only_clip_10,1.165137614678899,0.1165137614678899,0.01231671554252192,0.6245583038869258,0.37544169611307415
hashing,ghostpdl,0.1,0.2,vultriage_ess_only_clip_20,1.055045871559633,0.10550458715596327,0.01212121212121206,0.602826855123675,0.39717314487632505
hashing,ghostpdl,0.1,0.2,vultriage_ess_only_clip_50,0.7981651376146789,0.07981651376146784,0.015640273704789782,0.5420494699646643,0.45795053003533565
hashing,ghostpdl,0.1,0.2,vultriage_full_gate_clip_10,1.165137614678899,0.1165137614678899,0.01231671554252192,0.6245583038869258,0.37544169611307415
hashing,ghostpdl,0.1,0.2,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.2,vultriage_full_gate_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,ghostpdl,0.1,0.2,vultriage_infinity_only_clip_10,1.165137614678899,0.1165137614678899,0.01231671554252192,0.6245583038869258,0.37544169611307415
hashing,ghostpdl,0.1,0.2,vultriage_infinity_only_clip_20,1.055045871559633,0.10550458715596327,0.01212121212121206,0.602826855123675,0.39717314487632505
hashing,ghostpdl,0.1,0.2,vultriage_infinity_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,imagemagick,0.01,0.05,entropy_matched_unweighted_mondrian,2.4666666666666663,0.0246666666666666,0.00360248447204968,0.21098339719029374,0.7890166028097062
hashing,imagemagick,0.01,0.05,estimated_weight_no_gate_clip_10,0.855072463768116,0.0,0.04275362318840577,0.1461047254150702,0.8538952745849298
hashing,imagemagick,0.01,0.05,estimated_weight_no_gate_clip_20,0.8385093167701863,0.0,0.04192546583850928,0.14355044699872282,0.8564495530012772
hashing,imagemagick,0.01,0.05,estimated_weight_no_gate_clip_50,0.6563146997929605,0.0,0.032815734989648,0.12362707535121324,0.8763729246487868
hashing,imagemagick,0.01,0.05,forced_argmax,33.2,0.33199999999999996,0.317287784679089,1.0,0.0
hashing,imagemagick,0.01,0.05,msp_matched_unweighted_mondrian,2.4666666666666663,0.0246666666666666,0.00360248447204968,0.21098339719029374,0.7890166028097062
hashing,imagemagick,0.01,0.05,msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0,1.0
hashing,imagemagick,0.01,0.05,pooled_split_conformal,0.0,0.0,0.0,0.08914431673052357,0.9108556832694765
hashing,imagemagick,0.01,0.05,prom_derived_aps,0.0,0.0,0.0,0.00051085568326944,0.9994891443167304
hashing,imagemagick,0.01,0.05,prom_derived_lac,0.0,0.0,0.0,0.08939974457215831,0.9106002554278417
hashing,imagemagick,0.01,0.05,prom_derived_raps,0.0,0.0,0.0,0.00025542784163472,0.9997445721583652
hashing,imagemagick,0.01,0.05,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
hashing,imagemagick,0.01,0.05,prom_derived_union,0.0,0.0,0.0,0.0,1.0
hashing,imagemagick,0.01,0.05,temperature_msp_matched_unweighted_mondrian,2.4666666666666663,0.0246666666666666,0.00360248447204968,0.21098339719029374,0.7890166028097062
hashing,imagemagick,0.01,0.05,temperature_msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0,1.0
hashing,imagemagick,0.01,0.05,unweighted_mondrian,0.8799171842650104,0.0,0.043995859213250485,0.21098339719029374,0.7890166028097062
hashing,imagemagick,0.01,0.05,vultriage_ess_only_clip_10,0.855072463768116,0.0,0.04275362318840577,0.1461047254150702,0.8538952745849298
hashing,imagemagick,0.01,0.05,vultriage_ess_only_clip_20,0.0,0.0,0.0,0.0,1.0
hashing,imagemagick,0.01,0.05,vultriage_ess_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,imagemagick,0.01,0.05,vultriage_full_gate_clip_10,0.0,0.0,0.0,0.0,1.0
hashing,imagemagick,0.01,0.05,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,1.0
hashing,imagemagick,0.01,0.05,vultriage_full_gate_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,imagemagick,0.01,0.05,vultriage_infinity_only_clip_10,0.0,0.0,0.0,0.0,1.0
hashing,imagemagick,0.01,0.05,vultriage_infinity_only_clip_20,0.0,0.0,0.0,0.0,1.0
hashing,imagemagick,0.01,0.05,vultriage_infinity_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,imagemagick,0.01,0.1,entropy_matched_unweighted_mondrian,6.8,0.06799999999999996,0.00360248447204968,0.3466155810983397,0.6533844189016602
hashing,imagemagick,0.01,0.1,estimated_weight_no_gate_clip_10,0.9089026915113871,0.0,0.09089026915113865,0.2871008939974457,0.7128991060025542
hashing,imagemagick,0.01,0.1,estimated_weight_no_gate_clip_20,0.9503105590062111,0.0,0.09503105590062104,0.29220945083014044,0.7077905491698595
hashing,imagemagick,0.01,0.1,estimated_weight_no_gate_clip_50,0.9006211180124222,0.0,0.09006211180124216,0.285823754789272,0.714176245210728
hashing,imagemagick,0.01,0.1,forced_argmax,33.2,0.33199999999999996,0.26728778467908904,1.0,0.0
